PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230523,24,8.5,8.5,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230524,24,8.5,8.5,0,0,0,0,8.25,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230525,25,8.5,8.5,0,0,0,0,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230526,25,8,8,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230527,25,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230528,25,0,0,0,0,0,0,10.75,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230529,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230530,26,8.5,8.5,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230531,26,8.5,8.5,0,0,0,0,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230601,26,8.5,8.5,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230602,27,8.5,8.5,0,0,0,0,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230603,27,0,0,0,0,0,0,10.75,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230604,27,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230605,27,8.5,8.5,0,0,0,0,16.25,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230606,27,8.5,8.5,0,0,0,0,16.75,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230607,27,8.5,8.5,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230608,27,8.5,8.5,0,0,0,0,16.75,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230609,27,8,8,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230610,27,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230611,27,0,0,0,0,0,0,11.25,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230612,27,8.5,8.5,0,0,0,0,14.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230613,28,8.5,8.5,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230614,28,8.5,8.5,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230615,29,0,0,0,0,0,0,17.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230616,28,0,0,0,0,0,0,17.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230617,28,0,0,0,0,0,0,11.25,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230618,28,0,0,0,0,0,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230619,29,8.5,8.5,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230620,30,8.5,8.5,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230621,30,8.5,8.5,0,0,0,0,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230622,30,8.5,8.5,0,0,0,0,17.25,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230623,30,8,8,0,0,0,0,16.25,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230624,30,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230625,30,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230626,28,8.5,8.5,0,0,0,0,15.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230627,29,8.5,8.5,0,0,0,0,17.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230628,28,8.5,8.5,0,0,0,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230629,27,8.5,8.5,0,0,0,0,17.25,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515081,"MONTGOMERY GENERAL HOSPITAL",MONTGOMERY,WV,Fayette,019,2023Q2,20230630,25,8.5,8.5,0,0,0,0,16.75,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230401,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230402,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230403,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,7.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230404,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,6.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230405,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,7.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230406,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,14.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230407,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230408,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230409,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230410,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230411,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,7.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230412,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230413,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230414,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,7.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230415,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230416,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230417,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,3.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230418,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,10.5,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230419,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,6.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230420,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,6.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230421,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230422,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230423,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230424,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230425,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230426,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230427,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230428,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230429,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230430,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230501,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230502,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230503,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230504,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230505,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230506,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230507,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230508,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230509,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230510,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230511,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230512,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230513,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230514,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230515,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230516,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230517,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230518,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230519,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230520,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230521,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230522,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230523,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230524,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230525,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230526,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230527,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230528,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230529,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230530,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230531,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230601,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230602,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230603,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230604,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230605,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230606,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230607,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230608,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230609,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230610,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230611,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230612,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,6.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230613,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,14.5,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230614,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230615,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230616,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230617,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230618,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230619,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230620,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230621,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,14.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230622,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230623,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230624,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230625,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230626,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230627,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230628,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230629,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,14.25,0,0,0,0,0,0
515083,"SUNDALE NURSING HOME",MORGANTOWN,WV,Monongalia,061,2023Q2,20230630,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,6.75,0,0,0,0,0,0
515085,"WILLOWS CENTER",PARKERSBURG,WV,Wood,107,2023Q2,20230401,94,0,0,0,0,0,0,21.83,21.83,0,0,0,0,67.9,67.9,0,158.99,158.99,0,0,0,0,0,0,0
515085,"WILLOWS CENTER",PARKERSBURG,WV,Wood,107,2023Q2,20230402,95,0,0,0,0,0,0,19.81,19.81,0,0,0,0,66.38,66.38,0,166.21,166.21,0,0,0,0,0,0,0
515085,"WILLOWS CENTER",PARKERSBURG,WV,Wood,107,2023Q2,20230403,94,8,8,0,12,12,0,46.88,46.88,0,0,0,0,56.7,56.7,0,157.14,157.14,0,6.51,6.51,0,0,0,0
